DNI;MATRICULA;FECHA;NUMERO;IMPUESTO
8719655770;00236;2017-09-02;72627;0.12
94387575700;00237;2017-09-02;72628;0.12
94387575700;00237;2017-09-02;72629;0.1
492472718;00235;2017-09-02;72630;0.12
7771579779;00235;2017-09-02;72631;0.1
1471156710;00237;2017-09-02;72632;0.1
8719655770;00237;2017-09-02;72633;0.1
5576228758;00235;2017-09-02;72634;0.1
7771579779;00235;2017-09-02;72635;0.1
9283760794;00236;2017-09-02;72636;0.12
1471156710;00237;2017-09-02;72637;0.12
94387575700;00235;2017-09-02;72638;0.1
50534475787;00235;2017-09-02;72639;0.12
3623344710;00235;2017-09-02;72640;0.1
5840119709;00235;2017-09-02;72641;0.12
8719655770;00237;2017-09-02;72642;0.1
19290992743;00235;2017-09-02;72643;0.1
492472718;00237;2017-09-02;72644;0.12
492472718;00235;2017-09-02;72645;0.12
7771579779;00236;2017-09-03;72646;0.1
8502682733;00235;2017-09-03;72647;0.12
1471156710;00235;2017-09-03;72648;0.12
8502682733;00235;2017-09-03;72649;0.12
7771579779;00236;2017-09-03;72650;0.12
19290992743;00235;2017-09-03;72651;0.1
5576228758;00237;2017-09-03;72652;0.1
2600586709;00237;2017-09-03;72653;0.1
7771579779;00236;2017-09-03;72654;0.1
5840119709;00237;2017-09-03;72655;0.1
8719655770;00237;2017-09-03;72656;0.12
3623344710;00236;2017-09-03;72657;0.1
492472718;00236;2017-09-03;72658;0.1
5648641702;00237;2017-09-03;72659;0.12
7771579779;00235;2017-09-03;72660;0.1
8719655770;00236;2017-09-03;72661;0.1
50534475787;00235;2017-09-03;72662;0.12
19290992743;00236;2017-09-03;72663;0.1
94387575700;00236;2017-09-03;72664;0.12
50534475787;00235;2017-09-03;72665;0.1
19290992743;00235;2017-09-03;72666;0.1
9283760794;00237;2017-09-03;72667;0.1
5576228758;00235;2017-09-03;72668;0.1
5840119709;00237;2017-09-03;72669;0.1
19290992743;00236;2017-09-03;72670;0.12
1471156710;00236;2017-09-03;72671;0.12
2600586709;00235;2017-09-03;72672;0.12
94387575700;00235;2017-09-03;72673;0.1
2600586709;00235;2017-09-03;72674;0.1
7771579779;00235;2017-09-03;72675;0.1
8719655770;00235;2017-09-03;72676;0.1
5576228758;00237;2017-09-03;72677;0.12
5648641702;00237;2017-09-03;72678;0.1
5648641702;00236;2017-09-03;72679;0.12
2600586709;00236;2017-09-03;72680;0.1
8502682733;00236;2017-09-03;72681;0.1
8719655770;00237;2017-09-03;72682;0.12
7771579779;00235;2017-09-03;72683;0.12
9283760794;00235;2017-09-03;72684;0.12
50534475787;00237;2017-09-03;72685;0.1
7771579779;00237;2017-09-03;72686;0.1
3623344710;00237;2017-09-03;72687;0.1
3623344710;00236;2017-09-03;72688;0.12
1471156710;00236;2017-09-03;72689;0.1
19290992743;00236;2017-09-03;72690;0.1
94387575700;00235;2017-09-03;72691;0.12
5648641702;00237;2017-09-03;72692;0.1
5840119709;00235;2017-09-03;72693;0.1
50534475787;00235;2017-09-03;72694;0.1
19290992743;00237;2017-09-03;72695;0.1
1471156710;00235;2017-09-03;72696;0.1
2600586709;00236;2017-09-03;72697;0.1
3623344710;00236;2017-09-03;72698;0.12
94387575700;00236;2017-09-03;72699;0.1

8502682733;00235;2017-09-03;72700;0.1
5576228758;00235;2017-09-03;72701;0.1
1471156710;00236;2017-09-03;72702;0.12
1471156710;00235;2017-09-03;72703;0.1
50534475787;00237;2017-09-03;72704;0.12
50534475787;00235;2017-09-03;72705;0.12
1471156710;00237;2017-09-03;72706;0.12
2600586709;00237;2017-09-03;72707;0.1
2600586709;00235;2017-09-03;72708;0.1
19290992743;00236;2017-09-04;72709;0.1
492472718;00236;2017-09-04;72710;0.1
7771579779;00235;2017-09-04;72711;0.12
7771579779;00236;2017-09-04;72712;0.1
3623344710;00235;2017-09-04;72713;0.12
5576228758;00236;2017-09-04;72714;0.1
19290992743;00237;2017-09-04;72715;0.1
9283760794;00236;2017-09-04;72716;0.12
19290992743;00235;2017-09-04;72717;0.1
5840119709;00237;2017-09-04;72718;0.1
50534475787;00236;2017-09-04;72719;0.12
94387575700;00237;2017-09-04;72720;0.1
3623344710;00235;2017-09-04;72721;0.1
492472718;00237;2017-09-04;72722;0.12
8502682733;00237;2017-09-04;72723;0.12
9283760794;00236;2017-09-04;72724;0.12
50534475787;00236;2017-09-04;72725;0.12
19290992743;00237;2017-09-04;72726;0.12
1471156710;00237;2017-09-04;72727;0.12
19290992743;00237;2017-09-04;72728;0.12
1471156710;00235;2017-09-04;72729;0.1
5840119709;00237;2017-09-04;72730;0.1
8502682733;00235;2017-09-04;72731;0.12
9283760794;00237;2017-09-04;72732;0.1
5648641702;00235;2017-09-04;72733;0.12
19290992743;00235;2017-09-04;72734;0.1
5840119709;00235;2017-09-04;72735;0.12
7771579779;00237;2017-09-04;72736;0.12
8719655770;00235;2017-09-04;72737;0.12
5648641702;00236;2017-09-04;72738;0.1
8719655770;00235;2017-09-04;72739;0.1
5648641702;00236;2017-09-04;72740;0.12
3623344710;00236;2017-09-04;72741;0.1
50534475787;00235;2017-09-04;72742;0.1
5840119709;00236;2017-09-04;72743;0.12
3623344710;00237;2017-09-04;72744;0.1
3623344710;00235;2017-09-04;72745;0.12
9283760794;00236;2017-09-04;72746;0.12
1471156710;00235;2017-09-04;72747;0.1
492472718;00235;2017-09-04;72748;0.12
8502682733;00235;2017-09-04;72749;0.1
5840119709;00236;2017-09-04;72750;0.1
9283760794;00235;2017-09-04;72751;0.1
492472718;00236;2017-09-04;72752;0.1
7771579779;00237;2017-09-04;72753;0.1
5576228758;00236;2017-09-04;72754;0.1
2600586709;00235;2017-09-04;72755;0.12
7771579779;00235;2017-09-04;72756;0.1
1471156710;00237;2017-09-04;72757;0.12
2600586709;00235;2017-09-04;72758;0.12
8502682733;00236;2017-09-04;72759;0.1
492472718;00237;2017-09-04;72760;0.12
7771579779;00235;2017-09-04;72761;0.1
1471156710;00237;2017-09-04;72762;0.12
19290992743;00236;2017-09-04;72763;0.12
5840119709;00235;2017-09-04;72764;0.12
5648641702;00236;2017-09-04;72765;0.12
9283760794;00236;2017-09-04;72766;0.1
1471156710;00237;2017-09-04;72767;0.12
8502682733;00237;2017-09-04;72768;0.1
5576228758;00237;2017-09-04;72769;0.1
8502682733;00235;2017-09-04;72770;0.12
3623344710;00236;2017-09-04;72771;0.12
2600586709;00237;2017-09-04;72772;0.1
94387575700;00237;2017-09-04;72773;0.1
8719655770;00237;2017-09-04;72774;0.1
5840119709;00237;2017-09-04;72775;0.12
50534475787;00237;2017-09-04;72776;0.12
8502682733;00235;2017-09-04;72777;0.12
3623344710;00235;2017-09-04;72778;0.1
19290992743;00237;2017-09-04;72779;0.1
3623344710;00236;2017-09-04;72780;0.12
8502682733;00235;2017-09-04;72781;0.1
3623344710;00236;2017-09-04;72782;0.12
94387575700;00236;2017-09-04;72783;0.12
50534475787;00236;2017-09-04;72784;0.1
2600586709;00235;2017-09-04;72785;0.1
492472718;00236;2017-09-04;72786;0.12
2600586709;00236;2017-09-04;72787;0.12
3623344710;00235;2017-09-04;72788;0.1
9283760794;00236;2017-09-04;72789;0.12
94387575700;00236;2017-09-05;72790;0.12
19290992743;00235;2017-09-05;72791;0.12
492472718;00237;2017-09-05;72792;0.12
50534475787;00236;2017-09-05;72793;0.12
3623344710;00237;2017-09-05;72794;0.12
7771579779;00236;2017-09-05;72795;0.12
50534475787;00236;2017-09-05;72796;0.12
8502682733;00236;2017-09-05;72797;0.1
3623344710;00237;2017-09-05;72798;0.12
5576228758;00235;2017-09-05;72799;0.1

2600586709;00237;2017-09-05;72800;0.12
9283760794;00237;2017-09-05;72801;0.12
3623344710;00237;2017-09-05;72802;0.1
19290992743;00235;2017-09-05;72803;0.12
7771579779;00237;2017-09-05;72804;0.1
8502682733;00236;2017-09-05;72805;0.12
2600586709;00235;2017-09-05;72806;0.1
7771579779;00236;2017-09-05;72807;0.12
5576228758;00235;2017-09-05;72808;0.1
2600586709;00236;2017-09-05;72809;0.1
5576228758;00235;2017-09-05;72810;0.12
19290992743;00235;2017-09-05;72811;0.12
3623344710;00237;2017-09-05;72812;0.12
7771579779;00237;2017-09-05;72813;0.12
8719655770;00235;2017-09-05;72814;0.12
7771579779;00236;2017-09-05;72815;0.12
7771579779;00235;2017-09-05;72816;0.12
3623344710;00235;2017-09-05;72817;0.12
8719655770;00235;2017-09-05;72818;0.12
3623344710;00235;2017-09-05;72819;0.12
5576228758;00236;2017-09-05;72820;0.1
8719655770;00236;2017-09-05;72821;0.1
8502682733;00235;2017-09-05;72822;0.12
8719655770;00235;2017-09-05;72823;0.12
1471156710;00237;2017-09-05;72824;0.12
5840119709;00236;2017-09-05;72825;0.12
492472718;00235;2017-09-05;72826;0.12
1471156710;00236;2017-09-05;72827;0.12
94387575700;00236;2017-09-05;72828;0.1
3623344710;00235;2017-09-05;72829;0.12
94387575700;00237;2017-09-05;72830;0.1
50534475787;00236;2017-09-05;72831;0.1
9283760794;00236;2017-09-05;72832;0.12
1471156710;00235;2017-09-05;72833;0.12
5840119709;00236;2017-09-05;72834;0.12
3623344710;00236;2017-09-05;72835;0.12
5648641702;00236;2017-09-05;72836;0.1
8502682733;00235;2017-09-05;72837;0.1
50534475787;00236;2017-09-05;72838;0.1
50534475787;00235;2017-09-05;72839;0.1
7771579779;00237;2017-09-05;72840;0.12
8502682733;00235;2017-09-05;72841;0.1
5840119709;00237;2017-09-05;72842;0.12
19290992743;00235;2017-09-05;72843;0.1
492472718;00235;2017-09-05;72844;0.1
8719655770;00235;2017-09-05;72845;0.12
492472718;00236;2017-09-05;72846;0.1
5648641702;00236;2017-09-05;72847;0.12
2600586709;00237;2017-09-05;72848;0.1
2600586709;00235;2017-09-05;72849;0.12
19290992743;00237;2017-09-05;72850;0.12
492472718;00236;2017-09-05;72851;0.12
1471156710;00236;2017-09-05;72852;0.12
8719655770;00236;2017-09-05;72853;0.1
19290992743;00235;2017-09-05;72854;0.12
5840119709;00235;2017-09-05;72855;0.12
2600586709;00237;2017-09-05;72856;0.12
1471156710;00237;2017-09-05;72857;0.12
5648641702;00236;2017-09-05;72858;0.1
8719655770;00236;2017-09-05;72859;0.1
3623344710;00236;2017-09-06;72860;0.1
5576228758;00236;2017-09-06;72861;0.1
5648641702;00237;2017-09-06;72862;0.12
9283760794;00237;2017-09-06;72863;0.1
5648641702;00235;2017-09-06;72864;0.1
492472718;00235;2017-09-06;72865;0.1
50534475787;00236;2017-09-06;72866;0.1
3623344710;00237;2017-09-06;72867;0.1
8502682733;00236;2017-09-06;72868;0.12
94387575700;00237;2017-09-06;72869;0.1
5576228758;00235;2017-09-06;72870;0.1
7771579779;00237;2017-09-06;72871;0.12
2600586709;00236;2017-09-06;72872;0.12
3623344710;00236;2017-09-06;72873;0.1
8719655770;00236;2017-09-06;72874;0.12
94387575700;00237;2017-09-06;72875;0.12
50534475787;00236;2017-09-06;72876;0.12
5840119709;00236;2017-09-06;72877;0.1
7771579779;00236;2017-09-06;72878;0.12
5840119709;00236;2017-09-06;72879;0.1
94387575700;00235;2017-09-06;72880;0.12
5840119709;00237;2017-09-06;72881;0.1
5648641702;00235;2017-09-06;72882;0.12
9283760794;00235;2017-09-06;72883;0.12
9283760794;00237;2017-09-06;72884;0.1
2600586709;00237;2017-09-06;72885;0.1
9283760794;00237;2017-09-06;72886;0.12
5648641702;00235;2017-09-06;72887;0.1
5576228758;00237;2017-09-06;72888;0.1
9283760794;00235;2017-09-06;72889;0.12
19290992743;00235;2017-09-06;72890;0.12
3623344710;00236;2017-09-06;72891;0.1
3623344710;00235;2017-09-06;72892;0.12
7771579779;00236;2017-09-06;72893;0.12
1471156710;00236;2017-09-06;72894;0.1
19290992743;00236;2017-09-06;72895;0.12
8502682733;00237;2017-09-06;72896;0.1
5648641702;00236;2017-09-06;72897;0.12
3623344710;00235;2017-09-06;72898;0.12
7771579779;00235;2017-09-06;72899;0.1

94387575700;00236;2017-09-06;72900;0.12
3623344710;00236;2017-09-06;72901;0.12
94387575700;00235;2017-09-06;72902;0.1
5840119709;00236;2017-09-06;72903;0.12
8502682733;00237;2017-09-06;72904;0.1
5840119709;00236;2017-09-06;72905;0.1
9283760794;00235;2017-09-06;72906;0.1
9283760794;00236;2017-09-06;72907;0.1
94387575700;00237;2017-09-06;72908;0.1
5576228758;00237;2017-09-06;72909;0.1
492472718;00235;2017-09-06;72910;0.12
1471156710;00235;2017-09-06;72911;0.12
7771579779;00236;2017-09-06;72912;0.12
50534475787;00237;2017-09-06;72913;0.12
5648641702;00235;2017-09-06;72914;0.1
9283760794;00236;2017-09-06;72915;0.1
5576228758;00237;2017-09-06;72916;0.1
19290992743;00235;2017-09-06;72917;0.12
492472718;00236;2017-09-06;72918;0.12
8719655770;00236;2017-09-06;72919;0.1
3623344710;00237;2017-09-06;72920;0.12
5648641702;00236;2017-09-06;72921;0.12
5840119709;00237;2017-09-06;72922;0.12
94387575700;00235;2017-09-06;72923;0.1
2600586709;00235;2017-09-06;72924;0.12
19290992743;00237;2017-09-06;72925;0.1
5648641702;00236;2017-09-06;72926;0.12
8719655770;00236;2017-09-06;72927;0.1
1471156710;00237;2017-09-06;72928;0.12
8719655770;00236;2017-09-06;72929;0.1
19290992743;00236;2017-09-06;72930;0.12
2600586709;00237;2017-09-06;72931;0.1
94387575700;00235;2017-09-06;72932;0.12
5648641702;00236;2017-09-06;72933;0.1
5648641702;00235;2017-09-06;72934;0.12
5648641702;00237;2017-09-06;72935;0.1
19290992743;00236;2017-09-06;72936;0.1
5576228758;00236;2017-09-06;72937;0.12
19290992743;00236;2017-09-06;72938;0.1
5648641702;00237;2017-09-06;72939;0.1
5648641702;00236;2017-09-07;72940;0.1
7771579779;00236;2017-09-07;72941;0.12
50534475787;00237;2017-09-07;72942;0.1
8719655770;00236;2017-09-07;72943;0.1
1471156710;00236;2017-09-07;72944;0.12
7771579779;00235;2017-09-07;72945;0.12
94387575700;00236;2017-09-07;72946;0.1
19290992743;00236;2017-09-07;72947;0.1
8719655770;00236;2017-09-07;72948;0.1
8719655770;00235;2017-09-07;72949;0.12
50534475787;00235;2017-09-07;72950;0.12
5576228758;00237;2017-09-07;72951;0.1
50534475787;00236;2017-09-07;72952;0.12
2600586709;00237;2017-09-07;72953;0.12
8502682733;00235;2017-09-07;72954;0.12
5840119709;00236;2017-09-07;72955;0.1
7771579779;00235;2017-09-07;72956;0.1
492472718;00236;2017-09-07;72957;0.1
19290992743;00235;2017-09-07;72958;0.1
1471156710;00236;2017-09-07;72959;0.12
19290992743;00237;2017-09-07;72960;0.12
8719655770;00237;2017-09-07;72961;0.12
19290992743;00236;2017-09-07;72962;0.1
5648641702;00236;2017-09-07;72963;0.12
9283760794;00236;2017-09-07;72964;0.12
2600586709;00235;2017-09-07;72965;0.12
8502682733;00236;2017-09-07;72966;0.12
5840119709;00235;2017-09-07;72967;0.1
3623344710;00236;2017-09-07;72968;0.12
50534475787;00236;2017-09-07;72969;0.12
5840119709;00235;2017-09-07;72970;0.1
492472718;00236;2017-09-07;72971;0.12
50534475787;00237;2017-09-07;72972;0.1
5648641702;00235;2017-09-07;72973;0.1
5840119709;00236;2017-09-07;72974;0.12
94387575700;00237;2017-09-07;72975;0.1
7771579779;00236;2017-09-07;72976;0.12
9283760794;00235;2017-09-07;72977;0.12
8719655770;00237;2017-09-07;72978;0.1
492472718;00235;2017-09-07;72979;0.1
94387575700;00235;2017-09-07;72980;0.12
5840119709;00236;2017-09-07;72981;0.12
1471156710;00236;2017-09-07;72982;0.12
492472718;00236;2017-09-07;72983;0.12
8719655770;00235;2017-09-07;72984;0.12
492472718;00237;2017-09-07;72985;0.12
50534475787;00235;2017-09-07;72986;0.1
50534475787;00235;2017-09-07;72987;0.1
8719655770;00237;2017-09-07;72988;0.12
7771579779;00236;2017-09-07;72989;0.12
3623344710;00237;2017-09-07;72990;0.1
5648641702;00235;2017-09-07;72991;0.12
3623344710;00235;2017-09-07;72992;0.12
492472718;00236;2017-09-07;72993;0.1
5648641702;00235;2017-09-07;72994;0.1
1471156710;00236;2017-09-07;72995;0.12
7771579779;00235;2017-09-07;72996;0.12
9283760794;00236;2017-09-07;72997;0.12
1471156710;00237;2017-09-07;72998;0.1
94387575700;00235;2017-09-07;72999;0.12

2600586709;00235;2017-09-07;73000;0.1
19290992743;00237;2017-09-08;73001;0.1
1471156710;00235;2017-09-08;73002;0.1
94387575700;00236;2017-09-08;73003;0.12
5840119709;00236;2017-09-08;73004;0.12
5648641702;00237;2017-09-08;73005;0.1
8719655770;00237;2017-09-08;73006;0.1
5648641702;00237;2017-09-08;73007;0.1
3623344710;00237;2017-09-08;73008;0.1
2600586709;00235;2017-09-08;73009;0.1
94387575700;00237;2017-09-08;73010;0.1
7771579779;00236;2017-09-08;73011;0.12
8502682733;00235;2017-09-08;73012;0.12
8502682733;00237;2017-09-08;73013;0.12
8719655770;00235;2017-09-08;73014;0.12
5648641702;00237;2017-09-08;73015;0.12
5648641702;00235;2017-09-08;73016;0.1
5840119709;00236;2017-09-08;73017;0.12
94387575700;00237;2017-09-08;73018;0.1
5576228758;00236;2017-09-08;73019;0.12
5648641702;00235;2017-09-08;73020;0.1
5840119709;00236;2017-09-08;73021;0.12
9283760794;00235;2017-09-08;73022;0.1
9283760794;00235;2017-09-08;73023;0.1
5840119709;00235;2017-09-08;73024;0.12
5576228758;00235;2017-09-08;73025;0.12
7771579779;00236;2017-09-08;73026;0.1
2600586709;00236;2017-09-08;73027;0.12
1471156710;00237;2017-09-08;73028;0.1
7771579779;00237;2017-09-08;73029;0.1
5648641702;00237;2017-09-08;73030;0.1
3623344710;00236;2017-09-08;73031;0.1
7771579779;00236;2017-09-08;73032;0.12
5840119709;00236;2017-09-08;73033;0.1
50534475787;00237;2017-09-08;73034;0.12
8502682733;00237;2017-09-08;73035;0.12
1471156710;00237;2017-09-08;73036;0.12
3623344710;00237;2017-09-08;73037;0.12
492472718;00235;2017-09-08;73038;0.12
7771579779;00235;2017-09-08;73039;0.12
50534475787;00237;2017-09-08;73040;0.12
7771579779;00235;2017-09-08;73041;0.12
5648641702;00235;2017-09-08;73042;0.12
492472718;00235;2017-09-08;73043;0.1
50534475787;00236;2017-09-08;73044;0.1
8719655770;00237;2017-09-08;73045;0.12
2600586709;00235;2017-09-08;73046;0.12
5648641702;00235;2017-09-08;73047;0.12
94387575700;00235;2017-09-08;73048;0.1
19290992743;00236;2017-09-08;73049;0.12
1471156710;00236;2017-09-08;73050;0.12
7771579779;00237;2017-09-08;73051;0.1
9283760794;00236;2017-09-08;73052;0.12
2600586709;00235;2017-09-08;73053;0.1
492472718;00235;2017-09-08;73054;0.1
94387575700;00237;2017-09-08;73055;0.12
2600586709;00236;2017-09-08;73056;0.1
50534475787;00237;2017-09-08;73057;0.1
50534475787;00237;2017-09-08;73058;0.1
3623344710;00235;2017-09-08;73059;0.1
94387575700;00235;2017-09-08;73060;0.1
9283760794;00235;2017-09-08;73061;0.1
9283760794;00236;2017-09-08;73062;0.12
5840119709;00237;2017-09-08;73063;0.1
8719655770;00237;2017-09-08;73064;0.12
94387575700;00235;2017-09-08;73065;0.12
492472718;00237;2017-09-08;73066;0.1
9283760794;00236;2017-09-09;73067;0.1
19290992743;00235;2017-09-09;73068;0.1
9283760794;00235;2017-09-09;73069;0.12
3623344710;00237;2017-09-09;73070;0.1
5648641702;00237;2017-09-09;73071;0.1
3623344710;00237;2017-09-09;73072;0.1
8502682733;00235;2017-09-09;73073;0.1
8719655770;00237;2017-09-09;73074;0.1
492472718;00236;2017-09-09;73075;0.12
492472718;00237;2017-09-09;73076;0.12
9283760794;00236;2017-09-09;73077;0.12
5648641702;00236;2017-09-09;73078;0.12
8719655770;00236;2017-09-09;73079;0.12
7771579779;00235;2017-09-09;73080;0.12
94387575700;00235;2017-09-09;73081;0.1
8719655770;00235;2017-09-09;73082;0.1
3623344710;00237;2017-09-09;73083;0.12
5840119709;00236;2017-09-09;73084;0.12
3623344710;00235;2017-09-09;73085;0.1
5576228758;00237;2017-09-09;73086;0.12
3623344710;00236;2017-09-09;73087;0.12
94387575700;00236;2017-09-09;73088;0.1
3623344710;00235;2017-09-09;73089;0.12
3623344710;00237;2017-09-09;73090;0.1
19290992743;00236;2017-09-09;73091;0.1
492472718;00236;2017-09-09;73092;0.1
94387575700;00235;2017-09-09;73093;0.1
50534475787;00235;2017-09-09;73094;0.12
94387575700;00236;2017-09-09;73095;0.12
5648641702;00235;2017-09-09;73096;0.12
9283760794;00235;2017-09-09;73097;0.12
3623344710;00237;2017-09-09;73098;0.12
7771579779;00236;2017-09-09;73099;0.12

492472718;00235;2017-09-09;73100;0.1
50534475787;00235;2017-09-09;73101;0.12
2600586709;00237;2017-09-09;73102;0.1
7771579779;00235;2017-09-09;73103;0.12
5576228758;00236;2017-09-09;73104;0.1
5576228758;00236;2017-09-09;73105;0.1
5576228758;00235;2017-09-09;73106;0.1
3623344710;00237;2017-09-09;73107;0.1
94387575700;00237;2017-09-09;73108;0.12
8502682733;00237;2017-09-09;73109;0.12
8719655770;00237;2017-09-09;73110;0.1
19290992743;00236;2017-09-09;73111;0.12
2600586709;00237;2017-09-09;73112;0.12
8502682733;00237;2017-09-09;73113;0.1
7771579779;00237;2017-09-09;73114;0.1
50534475787;00236;2017-09-09;73115;0.12
8502682733;00235;2017-09-09;73116;0.1
5840119709;00237;2017-09-09;73117;0.12
5576228758;00236;2017-09-09;73118;0.1
5840119709;00236;2017-09-09;73119;0.1
5840119709;00235;2017-09-09;73120;0.1
3623344710;00235;2017-09-09;73121;0.1
3623344710;00235;2017-09-09;73122;0.1
19290992743;00235;2017-09-09;73123;0.1
8502682733;00235;2017-09-09;73124;0.1
492472718;00236;2017-09-09;73125;0.1
8502682733;00235;2017-09-09;73126;0.1
9283760794;00235;2017-09-09;73127;0.12
5840119709;00237;2017-09-09;73128;0.1
1471156710;00235;2017-09-09;73129;0.1
94387575700;00236;2017-09-09;73130;0.12
7771579779;00236;2017-09-09;73131;0.12
50534475787;00236;2017-09-09;73132;0.12
7771579779;00237;2017-09-09;73133;0.12
8502682733;00236;2017-09-09;73134;0.1
3623344710;00235;2017-09-09;73135;0.12
5576228758;00237;2017-09-10;73136;0.12
3623344710;00235;2017-09-10;73137;0.12
5840119709;00237;2017-09-10;73138;0.1
2600586709;00235;2017-09-10;73139;0.1
2600586709;00237;2017-09-10;73140;0.1
3623344710;00236;2017-09-10;73141;0.1
3623344710;00237;2017-09-10;73142;0.12
8719655770;00235;2017-09-10;73143;0.12
7771579779;00236;2017-09-10;73144;0.1
3623344710;00235;2017-09-10;73145;0.12
1471156710;00237;2017-09-10;73146;0.12
5576228758;00235;2017-09-10;73147;0.1
8502682733;00236;2017-09-10;73148;0.1
9283760794;00236;2017-09-10;73149;0.1
50534475787;00236;2017-09-10;73150;0.1
3623344710;00237;2017-09-10;73151;0.1
19290992743;00235;2017-09-10;73152;0.1
492472718;00235;2017-09-10;73153;0.12
19290992743;00237;2017-09-10;73154;0.12
3623344710;00237;2017-09-10;73155;0.12
1471156710;00236;2017-09-10;73156;0.1
5648641702;00237;2017-09-10;73157;0.1
5648641702;00237;2017-09-10;73158;0.1
8719655770;00237;2017-09-10;73159;0.12
9283760794;00235;2017-09-10;73160;0.12
50534475787;00235;2017-09-10;73161;0.12
2600586709;00237;2017-09-10;73162;0.12
9283760794;00236;2017-09-10;73163;0.1
50534475787;00235;2017-09-10;73164;0.1
5648641702;00236;2017-09-10;73165;0.1
9283760794;00236;2017-09-10;73166;0.12
7771579779;00236;2017-09-10;73167;0.12
94387575700;00236;2017-09-10;73168;0.1
2600586709;00237;2017-09-10;73169;0.1
5648641702;00236;2017-09-10;73170;0.12
19290992743;00237;2017-09-10;73171;0.12
5648641702;00235;2017-09-10;73172;0.12
94387575700;00237;2017-09-10;73173;0.12
19290992743;00237;2017-09-10;73174;0.1
7771579779;00235;2017-09-10;73175;0.1
94387575700;00236;2017-09-10;73176;0.12
9283760794;00237;2017-09-10;73177;0.12
5576228758;00237;2017-09-10;73178;0.1
1471156710;00236;2017-09-10;73179;0.1
3623344710;00235;2017-09-10;73180;0.1
5840119709;00235;2017-09-10;73181;0.1
1471156710;00237;2017-09-10;73182;0.12
5648641702;00236;2017-09-10;73183;0.1
94387575700;00237;2017-09-10;73184;0.1
1471156710;00237;2017-09-10;73185;0.1
492472718;00237;2017-09-10;73186;0.12
2600586709;00236;2017-09-10;73187;0.1
8502682733;00237;2017-09-10;73188;0.12
7771579779;00235;2017-09-10;73189;0.1
94387575700;00235;2017-09-10;73190;0.12
7771579779;00237;2017-09-10;73191;0.12
7771579779;00235;2017-09-10;73192;0.12
50534475787;00236;2017-09-10;73193;0.12
2600586709;00235;2017-09-10;73194;0.1
9283760794;00237;2017-09-10;73195;0.1
94387575700;00235;2017-09-10;73196;0.1
19290992743;00237;2017-09-10;73197;0.1
7771579779;00235;2017-09-10;73198;0.1
2600586709;00236;2017-09-10;73199;0.1

50534475787;00235;2017-09-10;73200;0.12
2600586709;00235;2017-09-10;73201;0.12
94387575700;00237;2017-09-10;73202;0.12
94387575700;00236;2017-09-10;73203;0.1
2600586709;00237;2017-09-10;73204;0.1
50534475787;00237;2017-09-10;73205;0.1
19290992743;00237;2017-09-10;73206;0.12
94387575700;00236;2017-09-10;73207;0.1
5576228758;00237;2017-09-10;73208;0.12
5576228758;00236;2017-09-10;73209;0.12
492472718;00236;2017-09-11;73210;0.12
5840119709;00236;2017-09-11;73211;0.12
50534475787;00237;2017-09-11;73212;0.1
8719655770;00237;2017-09-11;73213;0.1
2600586709;00235;2017-09-11;73214;0.1
19290992743;00235;2017-09-11;73215;0.12
5648641702;00237;2017-09-11;73216;0.12
5648641702;00236;2017-09-11;73217;0.12
7771579779;00237;2017-09-11;73218;0.12
5840119709;00235;2017-09-11;73219;0.12
5840119709;00236;2017-09-11;73220;0.12
5576228758;00235;2017-09-11;73221;0.1
5648641702;00236;2017-09-11;73222;0.12
3623344710;00235;2017-09-11;73223;0.1
94387575700;00237;2017-09-11;73224;0.1
8502682733;00236;2017-09-11;73225;0.1
8502682733;00235;2017-09-11;73226;0.1
9283760794;00235;2017-09-11;73227;0.1
5840119709;00236;2017-09-11;73228;0.12
7771579779;00237;2017-09-11;73229;0.1
19290992743;00237;2017-09-11;73230;0.1
1471156710;00237;2017-09-11;73231;0.12
7771579779;00235;2017-09-11;73232;0.12
50534475787;00235;2017-09-11;73233;0.1
8502682733;00236;2017-09-11;73234;0.12
1471156710;00235;2017-09-11;73235;0.1
94387575700;00235;2017-09-11;73236;0.1
3623344710;00237;2017-09-11;73237;0.1
94387575700;00237;2017-09-11;73238;0.1
3623344710;00235;2017-09-11;73239;0.12
19290992743;00235;2017-09-11;73240;0.1
19290992743;00235;2017-09-11;73241;0.12
50534475787;00237;2017-09-11;73242;0.12
9283760794;00237;2017-09-11;73243;0.1
3623344710;00237;2017-09-11;73244;0.1
492472718;00236;2017-09-11;73245;0.1
492472718;00236;2017-09-11;73246;0.12
5576228758;00235;2017-09-11;73247;0.1
5648641702;00236;2017-09-11;73248;0.1
5840119709;00237;2017-09-11;73249;0.1
1471156710;00237;2017-09-11;73250;0.1
9283760794;00235;2017-09-11;73251;0.1
492472718;00235;2017-09-11;73252;0.12
5840119709;00236;2017-09-11;73253;0.12
9283760794;00236;2017-09-11;73254;0.12
94387575700;00236;2017-09-11;73255;0.1
1471156710;00235;2017-09-11;73256;0.12
7771579779;00237;2017-09-11;73257;0.1
8719655770;00236;2017-09-11;73258;0.12
5648641702;00237;2017-09-11;73259;0.12
1471156710;00237;2017-09-11;73260;0.1
9283760794;00235;2017-09-11;73261;0.1
5576228758;00236;2017-09-11;73262;0.1
